VESSEL,HAUL,YEAR,CRUISE,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,CPUE_NOHA
89,25,2005,200501,55.99764,-162.80341,D-09,77,80,6.8,4,68.09498096
89,25,2007,200701,57.65582,-161.5106,I-11,51,53,4.5,1.4,0
89,25,2008,200801,56.33886,-163.41389,E-08,82,84,2.8,0.4,5.01462264
89,25,2009,200901,56.68972,-162.79581,F-09,69,71,2.5,0.3,0
89,25,2010,201001,56.01248,-162.23047,D-10,68,70,3.9,1.6,18.64421564
89,25,2011,201101,57.34195,-162.7577,H-09,46,49,2.9,2.3,0.424781967
89,25,2012,201201,57.30895,-162.1471,H-10,49,50,1.1,1.1,0
89,25,2013,201301,57.00847,-162.78163,G-09,58,61,5,0.9,0.660324775
89,26,1993,199301,58.02433,-163.36483,J-08,40,40,3.9,3.7,0
89,26,1994,199401,57.6725,-162.7585,I-09,40,40,2,1.8,0
89,26,1995,199501,56.65988,-162.77647,F-09,70,70,5,1.1,0.413226504
89,26,1996,199601,55.3443,-163.4294,B-08,51,54,7.3,4,38.30383968
89,26,1997,199701,55.34558,-163.4249,B-08,53,56,7.4,3.4,3.118617876
89,26,1998,199801,55.68237,-164.00263,C-07,92,94,6.9,3.6,23.47912212
89,26,1999,199901,59.33696,-163.9986,N-07,20,23,1.8,1.5,0
89,26,2000,200001,56.67953,-162.17419,F-10,68,71,4.3,1.1,0
89,26,2001,200101,56.01422,-162.22839,D-10,69,71,4.7,3.4,6.029659923
89,26,2003,200301,59.32662,-164.0009,N-07,20,24,8.2,7.3,0
89,26,2004,200401,57.67098,-162.1282,I-10,45,47,4.7,4.4,0
89,26,2005,200501,55.68788,-163.3996,C-08,74,77,6.5,NA,171.1741183
89,26,2007,200701,57.98182,-161.49809,J-11,53,55,3,3.1,0
89,26,2008,200801,56.01211,-163.3927,D-08,85,87,4,1.1,18.87431148
89,26,2009,200901,55.67551,-162.8062,C-09,49,51,4.7,2.4,3.994653543
89,26,2010,201001,55.32478,-163.43092,B-08,51,54,5.3,2.2,57.34736411
89,26,2011,201101,56.68312,-162.78547,F-09,69,72,4.6,1.9,3.517578991
89,26,2012,201201,57.65138,-162.12985,I-10,45,46,1.5,1.5,0
89,26,2013,201301,56.67848,-162.78768,F-09,69,72,6.5,1.3,0.445168635
89,27,1993,199301,57.68267,-163.37017,I-08,44,44,3.9,3.3,0
89,27,1994,199401,57.33417,-162.773,H-09,46,46,1.9,1.7,0
89,27,1995,199501,56.34533,-162.8015,E-09,77,77,6.1,1.1,1.041712038
89,27,1996,199601,55.6569,-163.40078,C-08,78,79,7.3,3.5,18.55362157
89,27,1997,199701,55.65492,-163.39952,C-08,80,83,7.8,2.6,14.98112809
89,27,1998,199801,55.98912,-163.98488,D-07,88,90,7,3.6,15.27273114
89,27,1999,199901,59.01291,-164.0047,M-07,25,28,1.4,0.8,0
89,27,2000,200001,56.34275,-162.19769,E-10,77,80,4.8,1.9,7.733567852
89,27,2003,200301,59.32585,-165.3127,N-05,17,19,5.8,5.4,0
89,27,2004,200401,57.34093,-162.15109,H-10,49,51,6.1,4.2,0.534771381
89,27,2005,200501,55.34223,-163.39481,B-08,46,49,6.2,NA,234.5839662
89,27,2007,200701,58.23257,-161.5549,K-11,39,41,5.1,4.9,0
89,27,2008,200801,55.67548,-163.4046,C-08,80,83,4.2,1.9,67.95905342
89,27,2009,200901,55.67636,-163.4057,C-08,80,82,5.2,0.4,2.627400852
89,27,2010,201001,55.65693,-163.41073,C-08,79,81,4.9,2,72.45772883
89,27,2012,201201,57.98028,-162.12187,J-10,35,37,2.4,2.4,0
89,27,2013,201301,56.34484,-162.79486,E-09,76,78,7.5,1.6,7.962423396
89,28,1993,199301,57.35083,-163.37917,H-08,51,51,6.1,3.9,0
89,28,1994,199401,56.98717,-162.8055,G-09,60,60,5.3,1.6,2.311756796
89,28,1996,199601,55.99232,-163.40015,D-08,85,87,8.2,3.2,10.03305893
89,28,1997,199701,55.99505,-163.38473,D-08,87,90,8.4,2.4,1.401344473
89,28,1998,199801,56.35282,-163.99733,E-07,84,86,7,3.2,1.521031764
89,28,1999,199901,58.6821,-164.0046,L-07,31,34,1,0.5,0
89,28,2000,200001,56.00194,-162.2516,D-10,68,71,5.1,2.4,0
89,28,2001,200101,55.67069,-162.83189,C-09,50,53,5.7,3.6,0.516708826
89,28,2002,200201,58.65782,-163.3571,L-08,29,31,4.1,4.1,0
89,28,2004,200401,57.00838,-162.1787,G-10,58,60,6.4,4.1,11.4291357
89,28,2005,200501,55.33253,-164.032,B-07,76,79,6,4.8,119.084245
89,28,2007,200701,58.63049,-162.69679,L-09,24,26,4.4,4.4,0
89,28,2008,200801,55.34519,-163.39101,B-08,50,53,4.4,3.4,84.07082312
89,28,2009,200901,55.34574,-163.3933,B-08,50,53,4.9,3.2,34.95694901
89,28,2010,201001,55.98522,-163.3915,D-08,85,87,4.3,1.6,44.8892397
89,28,2011,201101,56.00068,-162.79988,D-09,75,78,5.3,3.8,35.84673141
89,28,2012,201201,58.317,-162.04265,K-10,45,46,3.1,3.1,0
89,28,2013,201301,56.01615,-163.3619,D-08,86,89,8,1.8,12.42002744
89,29,1993,199301,57.01433,-163.38167,G-08,62,62,6.1,2.5,0
89,29,1994,199401,56.6785,-162.77983,F-09,70,70,5.9,1.7,2.715231908
89,29,1995,199501,55.98045,-162.84641,D-09,77,77,6.8,1.7,10.08226625
89,29,1996,199601,56.32543,-163.4019,E-08,82,85,7.8,3.2,4.907669143
89,29,1998,199801,56.64002,-163.98163,F-07,74,76,6.7,3.1,0
89,29,1999,199901,58.34929,-164.0056,K-07,38,41,0.7,0.3,0
89,29,2000,200001,55.99955,-162.8161,D-09,76,79,5.2,2.1,4.760946802
89,29,2001,200101,55.98751,-162.8196,D-09,76,78,5.1,3.3,12.97724625
89,29,2002,200201,58.99104,-163.3517,M-08,17,20,6.3,5.9,0
89,29,2004,200401,56.66578,-162.2144,F-10,70,72,7.8,3.5,13.40779873
89,29,2005,200501,55.6862,-163.9953,C-07,92,95,8.2,4.1,24.40094797
89,29,2007,200701,58.34965,-162.7209,K-09,30,32,4.4,4.4,0
89,29,2009,200901,55.32518,-164.0352,B-07,76,78,5.1,3,81.32154677
89,29,2010,201001,56.32057,-163.41475,E-08,82,84,3.9,0.6,4.089947767
89,29,2011,201101,56.01857,-163.38845,D-08,86,89,5.5,3.1,51.54188785
89,29,2012,201201,58.32928,-162.71578,K-09,30,32,3,3,0
89,29,2013,201301,56.32096,-163.41742,E-08,82,85,7.7,1.4,0
89,30,1993,199301,56.675,-163.38333,F-08,71,71,5.6,1.9,0
89,30,1994,199401,56.34417,-162.804,E-09,77,77,5.8,2.5,8.600309879
89,30,1995,199501,55.67987,-162.84206,C-09,48,48,6.4,2.2,11.74669037
89,30,1996,199601,56.6518,-163.38245,F-08,73,76,5.7,2.2,0.214439153
89,30,1997,199701,56.34592,-163.40193,E-08,83,86,8.7,1.5,0
89,30,1998,199801,56.98695,-163.9684,G-07,67,69,6.4,3,0
89,30,1999,199901,58.01276,-164.0003,J-07,45,47,0.3,0,0
89,30,2000,200001,55.67536,-162.8323,C-09,51,53,5.5,2.6,1.236469647
89,30,2001,200101,56.3253,-162.80141,E-09,76,79,3.9,3.1,6.149614729
89,30,2003,200301,59.01448,-165.2999,M-05,25,28,5.2,4.5,0
89,30,2004,200401,56.67567,-162.7627,F-09,69,71,7.7,3.6,20.43099449
89,30,2005,200501,55.96333,-163.93919,D-07,89,92,6.8,4.1,56.16929637
89,30,2007,200701,58.01527,-162.7516,J-09,39,41,3.3,3.2,0
89,30,2009,200901,55.01582,-164.5976,A-06,62,63,4.9,4.1,4.571334442
89,30,2010,201001,56.65897,-163.37835,F-08,73,76,3.9,-1,0
89,30,2011,201101,55.68005,-163.40222,C-08,80,83,5.4,3.8,74.66872875
89,30,2013,201301,56.99188,-163.38963,G-08,63,66,5.4,0,0
89,31,1994,199401,56.01,-162.817,D-09,75,75,5.9,2.4,56.9698925
89,31,1995,199501,55.3337,-163.97742,B-07,71,71,6.7,3,1.924886872
89,31,1996,199601,56.99065,-163.38478,G-08,64,67,5,3.5,0
89,31,1997,199701,56.65933,-163.3867,F-08,74,77,8.9,1.5,0
89,31,1998,199801,57.32202,-163.98607,H-07,60,62,6.3,3.2,0
89,31,1999,199901,57.67663,-164.0144,I-07,49,52,0.3,-0.2,0
89,31,2000,200001,56.01099,-163.39819,D-08,86,89,5.8,2,4.768327721
89,31,2001,200101,56.65062,-162.7684,F-09,70,73,3.8,2.9,2.452414173
89,31,2003,200301,58.6736,-165.3394,L-05,37,40,5.1,3.6,0
89,31,2004,200401,56.99166,-162.7831,G-09,59,61,7.5,3.7,13.07179831
89,31,2005,200501,56.33037,-163.96809,E-07,83,86,8,3.8,15.30187666
89,31,2007,200701,57.6782,-162.7523,I-09,41,43,2.9,2,0
89,31,2008,200801,55.3466,-164.0007,B-07,75,77,4.7,2.8,151.042933
89,31,2009,200901,55.32846,-164.5703,B-06,99,100,4.8,2.8,92.69092574
89,31,2010,201001,56.98705,-163.38835,G-08,64,67,3.4,-0.6,0
89,31,2011,201101,55.68208,-163.98848,C-07,92,95,5.4,3.2,37.91347665
89,31,2012,201201,58.65743,-162.74158,L-09,26,27,4.1,4,0
89,31,2013,201301,57.32484,-163.38936,H-08,51,54,4.7,0.7,0
89,32,1996,199601,57.32222,-163.38888,H-08,51,54,5.4,4,0
89,32,1997,199701,56.98925,-163.3808,G-08,65,68,8.3,1,0
89,32,1998,199801,57.65333,-163.98685,I-07,49,52,5.4,4.2,0
89,32,1999,199901,57.3448,-164.0158,H-07,59,61,0.5,-0.9,0
89,32,2000,200001,55.67602,-163.4039,C-08,78,81,5.9,2.2,11.9708443
89,32,2001,200101,56.98905,-162.77969,G-09,59,62,3.7,2.5,0
89,32,2003,200301,58.34605,-162.718,K-09,29,32,5.2,4.8,0
89,32,2004,200401,56.3274,-162.1895,E-10,74,76,7.6,3.9,48.49477374
89,32,2005,200501,56.65912,-164.0193,F-07,73,76,7.4,3.6,28.45590258
89,32,2007,200701,57.35062,-162.7632,H-09,45,47,5.1,1.6,0
89,32,2008,200801,55.35332,-164.5425,B-06,99,101,5.1,2.5,64.83849156
89,32,2009,200901,55.63505,-164.58321,C-06,94,96,5.5,1.6,12.37461347
89,32,2010,201001,57.32067,-163.38392,H-08,51,53,3.3,1.3,0
89,32,2011,201101,55.9895,-164.03747,D-07,88,91,5.2,2.6,21.58399347
89,32,2012,201201,58.65708,-163.33043,L-08,30,32,3,2.9,0
89,32,2013,201301,57.65703,-163.39261,I-08,44,47,3.6,1.8,0
89,33,1994,199401,55.65267,-162.902,C-09,48,48,5.1,3.6,35.81508516
89,33,1995,199501,55.68428,-164.01321,C-07,93,93,6.8,1.7,83.83007497
89,33,1996,199601,57.65848,-163.36802,I-08,44,44,5.6,NA,0
89,33,1997,199701,57.32013,-163.38027,H-08,53,56,6.8,2.3,0
89,33,1998,199801,57.98695,-163.9912,J-07,44,46,5.2,3.3,0
89,33,2000,200001,55.34481,-163.4189,B-08,50,53,5.3,2.5,13.11500028
89,33,2001,200101,57.32016,-162.7654,H-09,46,49,4.4,3.3,0
89,33,2003,200301,58.02345,-162.7531,J-09,38,41,5.9,5.6,0
89,33,2004,200401,55.99041,-162.2451,D-10,65,67,7.5,4.4,106.7568788
89,33,2007,200701,57.01623,-162.7874,G-09,56,58,2.7,1.4,0
89,33,2008,200801,55.03853,-164.5831,A-06,62,65,5,3.6,2.201173864
89,33,2009,200901,55.69225,-164.0126,C-07,91,93,5.6,0.7,2.482283345
89,33,2010,201001,57.65483,-163.36538,I-08,44,46,2.8,2.3,0
89,33,2011,201101,56.32658,-164.03908,E-07,83,86,4.8,1.8,3.882555291
89,33,2012,201201,58.98322,-163.35285,M-08,20,22,4,4,0
89,33,2013,201301,57.99037,-163.38689,J-08,42,44,3.2,2.4,0
89,34,1993,199301,56.3505,-163.402,E-08,84,84,6.7,1.2,0
89,34,1994,199401,55.339,-163.98683,B-07,73,73,6,3.4,0
89,34,1995,199501,55.99408,-164.03352,D-07,88,88,6.3,0.9,1.233302016
89,34,1996,199601,57.98747,-163.36985,J-08,40,43,6.2,4.6,0
89,34,1997,199701,57.65483,-163.36857,I-08,46,49,7,2.6,0
89,34,1998,199801,58.32027,-163.98753,K-07,36,38,4.9,NA,0
89,34,1999,199901,56.97633,-164.0342,G-07,66,68,2,-0.8,0
89,34,2000,200001,55.33735,-164.02119,B-07,75,78,5,3.2,15.56855512
89,34,2001,200101,57.65263,-162.7498,I-09,41,44,4.9,3.5,0
89,34,2002,200201,59.34538,-164.6541,N-06,19,22,6.4,6.1,0
89,34,2003,200301,57.68248,-162.7612,I-09,41,44,7,4.4,0
89,34,2005,200501,57.32447,-164.01691,H-07,60,63,7.7,3.4,3.558058742
89,34,2007,200701,55.67498,-162.8143,C-09,48,50,6,2.8,3.914664182
89,34,2008,200801,55.00648,-165.1563,A-05,109,111,4.8,3.6,193.2088469
89,34,2009,200901,55.98878,-164.0396,D-07,88,90,4.7,-0.2,0
89,34,2010,201001,57.98952,-163.37885,J-08,41,43,2.5,2.5,0
89,34,2011,201101,56.6616,-164.01758,F-07,72,75,4.6,1.5,0.644896397
89,34,2012,201201,59.34263,-164.654,N-06,20,22,5,5.2,0
89,34,2013,201301,58.32038,-163.3598,K-08,36,37,3.7,2.8,0
89,35,1993,199301,56.01283,-163.40333,D-08,86,86,6.7,1.5,5.497349993
89,35,1994,199401,55.34467,-165.16867,B-05,110,110,5.7,3.6,183.1934981
89,35,1995,199501,56.32455,-164.0361,E-07,84,84,6.1,0.7,0
89,35,1996,199601,58.32315,-163.36393,K-08,35,38,4.7,4.5,0
89,35,1997,199701,57.98877,-163.36967,J-08,42,45,6.5,3.2,0
89,35,1998,199801,58.6538,-163.97975,L-07,31,33,4.9,NA,0
89,35,1999,199901,56.67912,-163.9848,F-07,73,75,1.3,0.6,0
89,35,2000,200001,55.03874,-164.5932,A-06,63,66,5.3,3.5,1.981282429
89,35,2001,200101,57.98561,-162.7496,J-09,38,41,5.1,3.2,0
89,35,2002,200201,59.01152,-164.6577,M-06,24,27,4.8,4.5,0
89,35,2003,200301,57.33269,-162.7914,H-09,46,49,7.6,4.1,0
89,35,2004,200401,55.6773,-162.8082,C-09,49,51,6.6,4.5,30.04189437
89,35,2005,200501,57.65219,-164.0038,I-07,49,52,6,4.4,2.287543065
89,35,2007,200701,55.66912,-163.3828,C-08,79,81,5.8,2.4,84.61345482
89,35,2008,200801,54.83633,-165.53281,AZ0504,150,153,4.6,3.3,80.03583849
89,35,2009,200901,57.00035,-164.0303,G-07,66,69,3,-0.2,0
89,35,2010,201001,58.32043,-163.36793,K-08,35,38,2.9,3,0
89,35,2011,201101,56.98903,-164.03163,G-07,66,69,4.3,1.2,0
89,35,2012,201201,59.01275,-164.65408,M-06,25,27,3.9,4,0
89,35,2013,201301,58.65728,-163.36075,L-08,28,31,3.5,3.5,0
89,36,1993,199301,55.68067,-163.40217,C-08,80,80,6.7,3,86.37464478
89,36,1994,199401,55.00583,-165.161,A-05,110,110,5.2,3.3,71.89383574
89,36,1995,199501,56.66145,-164.0249,F-07,73,73,6.1,0.5,0
89,36,1996,199601,58.65693,-163.34462,L-08,30,33,5.7,5.5,0
89,36,1997,199701,58.32118,-163.37198,K-08,36,39,5.5,4.5,0
89,36,1998,199801,58.9859,-163.98668,M-07,27,29,5.3,5.3,0
89,36,1999,199901,56.3456,-163.9776,E-07,84,86,3.2,0.9,0
89,36,2000,200001,54.83447,-165.4904,AZ0504,150,153,6.2,3.5,11.17669066
89,36,2002,200201,58.67354,-164.644,L-06,34,37,4,3.6,0
89,36,2004,200401,55.33083,-163.4131,B-08,50,52,7.4,4.7,129.249897
89,36,2005,200501,57.98166,-164.0356,J-07,45,48,6.4,4.6,0
89,36,2007,200701,55.36137,-163.3994,B-08,49,51,5.3,3,94.49192278
89,36,2008,200801,54.68328,-165.14771,Z-05,80,83,4.2,4,142.7373263
89,36,2009,200901,57.32788,-164.0162,H-07,61,63,1.5,0.1,0
89,36,2010,201001,58.65422,-163.35712,L-08,30,33,3.4,3.4,0
89,36,2011,201101,57.32132,-164.00313,H-07,60,62,3.7,1.8,0.444932981
89,36,2012,201201,58.6805,-164.65007,L-06,35,37,2.8,2.7,0
89,36,2013,201301,58.97979,-163.33881,M-08,18,20,4.9,4.8,0
89,37,1993,199301,55.35783,-163.42133,B-08,53,53,6.7,NA,150.5399438
89,37,1994,199401,54.6945,-165.15867,Z-05,84,84,4.9,4.2,139.954455
89,37,1995,199501,56.98963,-164.03139,G-07,66,66,5.5,0.1,0
89,37,1996,199601,58.66683,-162.70923,L-09,22,25,6.6,6.2,0
89,37,1997,199701,58.65697,-163.3503,L-08,30,33,6.5,4.8,0
89,37,1998,199801,59.32058,-163.99792,N-07,16,18,7.4,NA,0
89,37,1999,199901,56.01194,-163.9803,D-07,88,90,3.6,1.5,0
89,37,2000,200001,54.98001,-165.74899,A-04,126,129,5.2,3.5,52.42252895
89,37,2001,200101,58.31091,-162.7204,K-09,29,32,4.1,3.3,0
89,37,2002,200201,57.68101,-162.13989,I-10,44,47,4,4,0
89,37,2004,200401,54.65925,-165.1501,Z-05,81,83,5.4,5.3,122.2974706
89,37,2005,200501,58.32753,-164.01089,K-07,38,41,4.9,5,0
89,37,2007,200701,55.3307,-164.032,B-07,74,76,5.9,3.1,9.771819129
89,37,2008,200801,55.65709,-164.5873,C-06,94,96,4.8,2.3,66.9403659
89,37,2009,200901,57.65004,-164.007,I-07,50,53,1.4,1.3,0
89,37,2010,201001,58.97653,-163.35198,M-08,21,24,3.1,3.1,0
89,37,2011,201101,57.64845,-164.00478,I-07,49,52,2.4,1.7,0
89,37,2012,201201,58.34822,-164.63298,K-06,42,44,2.3,1.9,0
89,37,2013,201301,59.00524,-163.97883,M-07,23,26,4.1,4.1,0
89,38,1993,199301,55.01667,-164.5705,A-06,59,59,6.1,NA,1.143859347
89,38,1994,199401,55.65483,-164.028,C-07,93,93,7.5,NA,44.71692992
89,38,1995,199501,57.31995,-164.02507,H-07,60,60,4.1,0.6,0
89,38,1996,199601,58.9812,-163.34488,M-08,20,20,8,7.6,0
89,38,1997,199701,58.98487,-163.34875,M-08,21,24,8.6,6.6,0
89,38,1998,199801,59.33633,-165.32188,N-05,16,18,5.7,5.5,0
89,38,1999,199901,55.67692,-164.0495,C-07,90,92,4.2,1.9,5.566763187
89,38,2000,200001,55.31894,-165.7865,B-04,116,119,6.5,3.5,43.82498804
89,38,2001,200101,58.65687,-163.3409,L-08,28,31,3.6,2.8,0
89,38,2002,200201,57.34639,-162.15179,H-10,49,52,4.7,4.3,0
89,38,2004,200401,55.00984,-164.6022,A-06,61,63,6.5,5.4,1.627824734
89,38,2005,200501,58.65695,-164.0032,L-07,32,36,4.2,4.1,0
89,38,2007,200701,55.67895,-163.9861,C-07,92,94,6,2.7,89.93395739
89,38,2008,200801,55.9786,-164.6241,D-06,90,92,3.4,0.8,9.528664794
89,38,2009,200901,57.98601,-164.0388,J-07,44,47,1.7,1.5,0
89,38,2010,201001,59.30553,-163.98467,N-07,21,24,3.5,3.5,0
89,38,2011,201101,57.65887,-163.41073,I-08,43,46,2.4,2.1,0
89,38,2012,201201,58.0143,-164.61398,J-06,44,46,1.9,1.7,0
89,38,2013,201301,59.31584,-164.01178,N-07,19,22,6.8,6.4,0
89,39,1993,199301,55.32783,-164.58517,B-06,101,101,NA,NA,172.6117917
89,39,1994,199401,56.00417,-164.03733,D-07,88,88,6.2,2.4,47.45782456
89,39,1995,199501,57.65518,-164.02565,I-07,49,49,3.7,0.8,0
89,39,1996,199601,59.35268,-164.65228,N-06,19,22,7,6.9,0
89,39,1997,199701,58.99022,-164.65013,M-06,26,29,7.5,5.9,0
89,39,1998,199801,59.01502,-165.3018,M-05,24,26,4.9,4.9,0
89,39,1999,199901,55.34834,-164.0274,B-07,77,79,4.6,2.3,59.86484668
89,39,2000,200001,55.66493,-165.7993,C-04,114,117,6.8,3.5,26.94301044
89,39,2001,200101,58.3484,-164.0314,K-07,39,42,3.1,2.2,0
89,39,2002,200201,57.00742,-162.1729,G-10,57,59,3.8,2.4,0
89,39,2004,200401,55.33735,-164.5659,B-06,99,101,7.8,4.5,71.14515783
89,39,2005,200501,58.9891,-164.63989,M-06,26,30,4.8,4.9,0
89,39,2007,200701,55.98685,-164.0377,D-07,88,90,6.1,1.9,27.51536352
89,39,2008,200801,56.32277,-164.5943,E-06,84,86,3.3,0.6,1.672980285
89,39,2009,200901,58.30596,-164.032,K-07,39,42,2.3,2.2,0
89,39,2010,201001,59.34092,-164.65488,N-06,19,22,4.3,4.3,0
89,39,2011,201101,57.98797,-163.38107,J-08,40,43,2.6,2.4,0
89,39,2012,201201,57.67977,-163.38447,I-08,44,46,1.5,1.5,0
89,39,2013,201301,59.34619,-164.65253,N-06,20,23,5.7,5.8,0
89,40,1993,199301,55.65167,-164.5865,C-06,95,95,7.2,NA,93.26439837
89,40,1994,199401,56.32467,-164.00967,E-07,84,84,6.8,1.8,13.56534903
89,40,1995,199501,57.99138,-164.0323,J-07,44,44,3.5,2.5,0
89,40,1996,199601,59.01522,-164.64557,M-06,26,29,6,5.9,0
89,40,1997,199701,59.31902,-164.6514,N-06,15,18,9.9,8.5,0
89,40,1998,199801,58.67885,-165.3042,L-05,35,37,4.5,4.2,0
89,40,1999,199901,54.67921,-165.1443,Z-05,78,80,3.8,NA,78.08037936
89,40,2000,200001,55.98726,-165.7842,D-04,104,107,6.8,3.3,78.69682399
89,40,2001,200101,58.01123,-164.00281,J-07,45,48,3.6,2.5,0
89,40,2002,200201,56.67736,-162.24451,F-10,65,68,5.2,2.5,0
89,40,2003,200301,57.02169,-162.7657,G-09,59,62,7.8,4.1,2.966828123
89,40,2004,200401,55.32821,-164.0381,B-07,77,79,7.9,4.9,20.37526015
89,40,2005,200501,58.98771,-165.30099,M-05,26,29,4.4,4.4,0
89,40,2007,200701,56.3319,-163.9767,E-07,82,84,6,1,2.194570632
89,40,2008,200801,56.66196,-164.6086,F-06,72,74,3,0.3,1.253552358
89,40,2009,200901,58.67727,-163.9684,L-07,31,34,3,2.9,0
89,40,2010,201001,59.01755,-164.6518,M-06,26,29,3.2,3.2,0
89,40,2011,201101,57.99025,-163.98343,J-07,44,47,2.1,1.9,0
89,40,2012,201201,57.34665,-163.39407,H-08,51,53,1.3,1.1,0
89,40,2013,201301,59.3378,-165.30185,N-05,18,21,4.5,4.6,0
89,41,1993,199301,55.9925,-164.5855,D-06,91,91,6.7,1.9,4.265406437
89,41,1994,199401,56.6735,-163.9925,F-07,73,73,6.4,1.3,0
89,41,1995,199501,58.3208,-164.03056,K-07,35,35,3.6,2.8,0
89,41,1996,199601,58.67832,-164.64823,L-06,35,38,4.8,4.6,0
89,41,1997,199701,59.64117,-165.96425,O-04,23,26,7.9,6.3,0
89,41,1998,199801,58.34333,-165.28722,K-05,40,42,4.2,3.2,0
89,41,1999,199901,54.99523,-165.15021,A-05,107,109,4.2,3.6,42.96745896
89,41,2000,200001,56.3204,-163.403,E-08,83,86,NA,1.7,1.046637497
89,41,2001,200101,57.6732,-163.9987,I-07,49,52,5.4,2.6,0
89,41,2002,200201,56.31939,-162.20329,E-10,71,73,6.1,3.5,3.380677166
89,41,2003,200301,56.34831,-162.7764,E-09,75,77,8,3.8,19.20362933
89,41,2004,200401,55.99378,-163.39149,D-08,87,89,8,3.2,61.11796659
89,41,2005,200501,59.31808,-165.3084,N-05,19,23,5.6,5.7,0
89,41,2007,200701,56.65747,-164.02161,F-07,71,73,5.7,0.6,1.799008458
89,41,2008,200801,56.97493,-164.6217,G-06,69,70,2.6,0,0
89,41,2009,200901,58.67028,-164.621,L-06,35,38,2.8,2.8,0
89,41,2010,201001,58.68012,-164.6521,L-06,35,38,2.7,0.7,0
89,41,2011,201101,58.32453,-163.98723,K-07,39,41,2.7,2.7,0
89,41,2012,201201,57.01497,-163.39427,G-08,63,65,1.7,-0.5,0
89,41,2013,201301,59.02462,-165.30053,M-05,24,27,3.6,3.6,0
89,42,1993,199301,56.32183,-164.58583,E-06,86,86,6.1,1.5,0.930912167
89,42,1994,199401,57.0075,-164.03467,G-07,66,66,6,1.1,0
89,42,1995,199501,58.65713,-164.01845,L-07,31,31,4.3,NA,0
89,42,1996,199601,58.3441,-164.63577,K-06,41,44,4.2,3.9,0
89,42,1997,199701,58.68722,-164.66357,L-06,36,39,8,4.9,0
89,42,1998,199801,58.01208,-165.25857,J-05,45,47,5.4,3.4,0
89,42,1999,199901,55.32791,-165.1512,B-05,107,109,4.4,2.8,45.78436739
89,42,2000,200001,56.65679,-163.3813,F-08,72,75,5.3,1.7,0
89,42,2001,200101,57.34159,-164.0067,H-07,59,62,5.3,2,0
89,42,2002,200201,55.99285,-162.2399,D-10,67,69,6.3,3.8,3.393952618
89,42,2003,200301,55.99696,-162.806,D-09,75,78,7.6,4.1,24.07083419
89,42,2004,200401,56.31984,-163.41949,E-08,83,85,8.1,3,23.94798684
89,42,2005,200501,59.67081,-166.64439,O-03,26,29,3.7,4.2,0
89,42,2007,200701,56.98746,-164.03059,G-07,64,66,5.6,0.1,0.41728665
89,42,2008,200801,57.33863,-163.97459,H-07,61,62,1.3,0.8,0
89,42,2009,200901,58.98425,-164.653,M-06,26,29,3.7,3.7,0
89,42,2010,201001,58.65238,-164.02345,L-07,33,35,2.5,2.5,0
89,42,2011,201101,58.65483,-164.00888,L-07,33,36,3.3,3.4,0
89,42,2012,201201,56.68317,-163.38907,F-08,73,75,3.8,-0.1,0
89,42,2013,201301,59.0073,-164.66338,M-06,24,27,4.5,4.3,0
89,43,1993,199301,56.648,-164.59733,F-06,73,73,5.6,1.5,0.783919137
89,43,1994,199401,57.325,-164.00567,H-07,60,60,5.5,0.7,0
89,43,1995,199501,58.98595,-164.01283,M-07,26,26,5,4.9,0
89,43,1996,199601,58.01445,-164.62245,J-06,43,46,4.8,4.2,0
89,43,1997,199701,58.3411,-164.63658,K-06,43,46,7.4,3.2,0
89,43,1998,199801,57.67775,-165.25398,I-05,56,58,6.8,2.8,0
89,43,1999,199901,55.6599,-165.1985,C-05,104,106,4.5,3,161.7828645
89,43,2000,200001,56.98701,-163.3862,G-08,62,65,4.5,0.9,0
89,43,2001,200101,57.05685,-164.03169,G-07,65,67,5.3,2.4,0
89,43,2003,200301,55.67665,-162.81551,C-09,49,52,7.7,4.6,26.09940906
89,43,2004,200401,56.64911,-163.3911,F-08,72,74,8.1,2.9,15.7204691
89,43,2005,200501,59.35626,-166.62579,N-03,26,29,4.2,4.6,0
89,43,2007,200701,57.32303,-163.9969,H-07,59,61,NA,0.4,0
89,43,2008,200801,57.33315,-164.5816,H-06,63,65,1.4,0.6,0
89,43,2009,200901,58.99655,-165.2968,M-05,26,29,3.5,3.3,0
89,43,2010,201001,58.98447,-164.00567,M-07,25,28,2.3,2.4,0
89,43,2011,201101,58.98438,-164.01475,M-07,26,29,3.7,3.7,0
89,43,2012,201201,56.34702,-163.41382,E-08,83,85,4.8,0.7,22.67618845
89,43,2013,201301,58.68959,-164.01307,L-07,32,34,4.3,3.1,0
89,44,1993,199301,56.97833,-164.60317,G-06,68,68,5,1.9,0
89,44,1994,199401,57.65367,-163.99883,I-07,49,49,3.7,1.2,0
89,44,1995,199501,59.34285,-163.99968,N-07,18,18,6.3,5.9,0
89,44,1996,199601,57.67968,-164.6163,I-06,51,54,4.2,4,0
89,44,1997,199701,58.00373,-164.62028,J-06,44,47,8.6,2.7,0
89,44,1998,199801,57.34288,-165.25303,H-05,63,65,6.7,2.6,0
